step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
378,79862.68,776365.0,696502.32,2793986.07,2873848.74,0
256,82639.76,53040.0,0.0,124211.16,206850.93,0
401,597501.53,0.0,0.0,9585557.36,10183058.88,0
257,53879.71,9849831.62,9903711.33,224744.97,170865.26,0
136,71160.74,15265.0,86425.74,2612083.89,2540923.15,0
590,1167.37,0.0,0.0,0.0,0.0,0
155,51100.55,167378.0,116277.45,136560.45,187660.99,0
350,314572.98,0.0,0.0,3497433.49,3812006.47,0
17,52533.94,14672.0,0.0,738375.26,628246.96,0
379,80431.92,17241249.02,17321680.94,1923653.15,1843221.23,0
393,11392.73,0.0,0.0,0.0,0.0,0
514,56530.39,7318701.23,7375231.61,875499.76,818969.37,0
468,155926.42,155926.42,0.0,0.0,0.0,1
426,114047.37,0.0,0.0,9457831.61,9571878.98,0
163,1976.49,10806.0,8829.51,0.0,0.0,0
329,5563.94,20756.0,15192.06,0.0,0.0,0
379,15522.04,10397.0,0.0,0.0,0.0,0
370,563149.41,563149.41,0.0,65562.72,628712.13,1
307,81199.9,4830210.26,4911410.16,750053.09,668853.2,0
207,492627.58,0.0,0.0,5123214.73,5615842.3,0
450,21708.13,21708.13,0.0,140777.56,162485.7,1
330,55078.94,6920665.54,6975744.48,100235.69,45156.75,0
396,118958.99,56085.0,0.0,1248528.61,1367487.6,0
40,2757431.53,2757431.53,0.0,0.0,2757431.53,1
130,264324.68,1067981.85,1332306.53,1001255.65,736930.97,0
184,244812.0,40987.0,285799.0,979379.33,734567.33,0
13,152475.81,0.0,0.0,174981.87,327457.68,0
249,283306.25,20683.0,0.0,634586.64,917892.89,0
323,135324.0,29711.0,165035.0,0.0,0.0,0
13,299058.27,0.0,0.0,2760874.56,3059932.83,0
323,20685.5,0.0,0.0,0.0,0.0,0
134,418965.92,9684.0,0.0,483622.28,902588.19,0
201,20975.3,0.0,0.0,921258.67,942233.96,0
189,159582.36,97479.0,0.0,0.0,159582.36,0
255,11403.56,50738.0,39334.44,0.0,0.0,0
162,42.7,181306.0,181263.3,0.0,0.0,0
156,54478.82,0.0,0.0,114520.17,168998.99,0
261,6248.29,0.0,0.0,0.0,0.0,0
227,13737.43,0.0,0.0,0.0,0.0,0
168,2882.4,745.0,0.0,0.0,0.0,0
277,198894.23,6378.0,0.0,1301134.54,1500028.77,0
476,57956.79,58688.0,731.21,0.0,57956.79,0
15,1047937.67,11632.0,0.0,73012.37,1120950.04,0
94,11569.48,16793.0,5223.52,0.0,0.0,0
160,141508.56,141508.56,0.0,0.0,0.0,1
83,2498370.12,2498370.12,0.0,2343446.74,4841816.86,1
9,63936.21,605224.36,541288.15,227724.53,0.0,0
251,39734.84,9043.0,0.0,0.0,39734.84,0
253,1606.39,53027.87,51421.48,0.0,0.0,0
306,321247.13,917390.67,1238637.8,4418224.09,4096976.96,0
370,25788.1,0.0,0.0,0.0,0.0,0
33,6881.98,219525.0,212643.02,0.0,0.0,0
602,1976666.45,1976666.45,0.0,0.0,0.0,1
373,322053.05,35634.0,0.0,0.0,322053.05,0
234,272210.08,595061.0,322850.92,380577.5,652787.58,0
284,85592.31,14663.0,100255.31,150309.77,64717.46,0
161,222717.26,0.0,0.0,573816.94,796534.2,0
306,20171.89,4483090.48,4503262.37,717726.63,697554.73,0
22,19431.14,20208.0,776.86,0.0,0.0,0
611,1418168.85,1418168.85,0.0,10398440.86,11816609.71,1
180,456140.29,151065.0,0.0,0.0,456140.29,0
204,218170.66,20372.0,238542.66,54157.16,0.0,0
17,19020.75,31037.0,12016.25,0.0,0.0,0
282,13703.97,0.0,0.0,2062106.14,2075810.11,0
337,658637.38,658637.38,0.0,0.0,658637.38,1
145,3572736.74,3572736.74,0.0,0.0,0.0,1
404,419996.96,0.0,0.0,4305028.31,4725025.28,0
133,119221.53,4282524.45,4401745.97,546379.71,427158.18,0
298,394329.58,100095.0,0.0,340478.69,734808.27,0
98,8055.06,8055.06,0.0,0.0,8055.06,1
349,31890.85,31213.0,0.0,0.0,0.0,0
138,54840.33,0.0,0.0,8002787.55,8057627.88,0
211,23894.94,0.0,0.0,4287631.94,4311526.87,0
336,170038.31,170038.31,0.0,0.0,0.0,1
94,13833.4,0.0,0.0,0.0,0.0,0
405,168317.66,25153.0,0.0,180329.2,348646.86,0
355,26925.03,6675.0,0.0,0.0,0.0,0
514,10000000.0,15912204.0,5912204.0,0.0,0.0,1
355,993159.55,24377.0,0.0,1006626.62,1999786.17,0
274,529659.95,529659.95,0.0,0.0,0.0,1
205,519.28,0.0,0.0,0.0,0.0,0
467,269722.42,269722.42,0.0,24817.83,294540.26,1
11,7402.29,388906.09,381503.79,0.0,0.0,0
363,7703574.71,7703574.71,0.0,0.0,0.0,1
35,1142.17,11979.0,10836.83,0.0,0.0,0
405,891711.5,71922.51,0.0,2100321.53,2992033.04,0
189,49118.19,725.0,49843.19,9089.99,0.0,0
661,236961.74,487549.0,724510.74,1024443.51,787481.77,0
287,56477.94,765.0,0.0,0.0,0.0,0
303,27585.48,0.0,0.0,0.0,0.0,0
233,82905.58,0.0,0.0,1900155.39,1983060.97,0
625,2480321.85,2480321.85,0.0,0.0,0.0,1
203,34074.22,0.0,0.0,72307.5,106381.72,0
685,73110.82,73110.82,0.0,203551.47,276662.29,1
230,180226.94,0.0,0.0,607488.67,787715.62,0
332,634455.24,52121.0,0.0,577647.72,1212102.96,0
401,652031.07,116.0,0.0,236965.21,888996.28,0
304,168658.98,10471529.97,10640188.95,521862.86,353203.88,0
394,9154.57,0.0,0.0,0.0,0.0,0
380,10550.55,48425.6,37875.05,0.0,0.0,0
229,44122.95,0.0,0.0,0.0,0.0,0
256,273944.05,0.0,0.0,495219.46,769163.51,0
595,149013.21,43955.0,0.0,0.0,149013.21,0
43,315607.41,70138.0,385745.41,0.0,0.0,0
156,3275.9,691867.98,688592.08,0.0,0.0,0
46,4964.57,10180.0,5215.43,0.0,0.0,0
324,101880.26,2152858.14,2254738.4,1777814.08,1675933.82,0
140,16627.39,21256748.99,21273376.38,740253.4,866808.09,0
594,217357.58,217357.58,0.0,8844811.88,9062169.46,1
241,925.26,15712.0,14786.74,0.0,0.0,0
583,615398.61,615398.61,0.0,0.0,0.0,1
209,2941.58,529.0,0.0,0.0,0.0,0
303,152261.69,28149.0,0.0,29106.78,181368.47,0
305,17461.46,561025.0,543563.54,0.0,0.0,0
707,4676.42,4676.42,0.0,0.0,4676.42,1
181,9365.38,50065.0,40699.62,0.0,0.0,0
299,169909.05,2771954.24,2941863.29,7764284.47,7594375.42,0
324,218351.56,9358850.59,9577202.15,6117467.37,5899115.81,0
35,53616.39,0.0,0.0,0.0,53616.39,0
188,46145.81,3073246.79,3119392.6,1658988.22,1612842.41,0
366,1846748.79,1846748.79,0.0,158690.24,2005439.03,1
184,290970.75,12872.0,0.0,3868561.43,4159532.18,0
399,8440.95,99649.0,91208.05,0.0,0.0,0
308,185287.28,3511459.05,3696746.33,1000301.24,815013.96,0
345,12531.21,360791.0,348259.79,0.0,0.0,0
182,20701.18,0.0,0.0,0.0,0.0,0
355,134787.68,73653.0,0.0,799394.23,934181.9,0
9,7793.57,0.0,0.0,0.0,0.0,0
282,181647.66,181647.66,0.0,159001.95,340649.62,1
372,382541.21,396586.0,14044.79,1925932.85,2308474.07,0
397,65828.43,20186.0,0.0,0.0,65828.43,0
279,18247.29,22366.0,4118.71,0.0,18247.29,0
450,422261.63,422261.63,0.0,872573.61,1294835.24,1
56,136562.78,136562.78,0.0,0.0,0.0,1
595,253343.74,3060419.41,3313763.15,295873.84,42530.09,0
323,47582.53,35864.0,0.0,0.0,0.0,0
36,1684039.12,1684039.12,0.0,32961658.25,34645697.37,1
180,346312.33,2038620.7,2384933.03,10427842.33,10081530.01,0
596,162297.85,0.0,0.0,3963287.96,4125585.81,0
205,3712.57,129776.15,126063.58,0.0,0.0,0
324,39191.29,0.0,39191.29,374337.43,335146.14,0
327,176326.28,140842.0,0.0,408264.18,584590.46,0
586,10000000.0,10000000.0,0.0,0.0,10000000.0,1
35,18768.66,0.0,0.0,0.0,0.0,0
20,5422.78,0.0,0.0,0.0,0.0,0
605,251118.04,251118.04,0.0,0.0,251118.04,1
725,873322.61,873322.61,0.0,258993.92,1132316.53,1
258,276647.47,42532.0,0.0,0.0,276647.47,0
402,960.07,0.0,0.0,0.0,0.0,0
617,20554.16,54269.0,33714.84,0.0,0.0,0
178,127353.12,10609695.55,10737048.67,595725.89,468372.76,0
207,104607.1,0.0,0.0,9703371.97,9807979.08,0
164,11199.13,9358.0,0.0,0.0,0.0,0
245,688034.32,688034.32,0.0,0.0,0.0,1
354,3169.29,10032.0,6862.71,0.0,0.0,0
394,10182.83,0.0,0.0,0.0,0.0,0
40,124953.7,0.0,0.0,260991.45,385945.15,0
236,37129.24,11125.0,48254.24,0.0,0.0,0
140,1304346.16,0.0,0.0,2017482.28,3321828.45,0
592,83534.85,7251454.51,7334989.36,166158.8,82623.95,0
35,24789.87,10823.93,0.0,0.0,0.0,0
347,2454.1,0.0,0.0,0.0,0.0,0
301,288773.97,438532.0,149758.03,0.0,288773.97,0
307,288357.44,10657.0,299014.44,1769101.41,1480743.97,0
236,192452.91,0.0,0.0,719368.83,911821.74,0
233,121748.24,79829.0,0.0,150994.38,272742.62,0
190,8714.14,0.0,0.0,0.0,0.0,0
300,14851.18,0.0,0.0,0.0,0.0,0
16,696537.68,0.0,0.0,1131921.58,2512223.35,0
402,2099487.78,0.0,0.0,2279003.56,4378491.34,0
164,63228.81,0.0,0.0,710770.55,773999.36,0
301,78437.54,299064.0,377501.54,2776960.22,2698522.68,0
346,181687.18,131.0,0.0,62679.2,244366.38,0
276,37873.79,609515.0,571641.21,543270.27,581144.06,0
280,635.18,6604.0,5968.82,0.0,0.0,0
211,13603.33,260558.61,246955.28,69324.66,82927.99,0
422,39053.01,10687.0,0.0,1553521.69,1592574.7,0
299,58576.14,0.0,0.0,538736.15,597312.29,0
566,139849.35,75156.0,215005.35,17502.42,0.0,0
353,839008.91,839008.91,0.0,364600.35,1203609.26,1
95,248344.03,3700764.22,3949108.24,688317.99,439973.97,0
345,107165.12,5652468.31,5759633.43,410067.55,302902.44,0
138,7373.82,437.0,0.0,0.0,0.0,0
352,84782.1,105294.0,20511.9,325520.54,410302.64,0
400,133594.36,10076703.52,10210297.88,188057.13,54462.77,0
540,1989311.31,1989311.31,0.0,2475151.37,4464462.67,1
303,80084.65,0.0,0.0,600279.85,680364.51,0
161,199152.09,6764.0,0.0,1803132.97,2002285.06,0
43,13460.49,21592.0,8131.51,0.0,0.0,0
31,378204.02,378204.02,0.0,0.0,378204.02,1
133,298403.53,58558.0,0.0,0.0,298403.53,0
724,72389.42,72389.42,0.0,397599.55,469988.97,1
371,205163.3,205163.3,0.0,0.0,205163.3,1
308,186638.08,5783977.61,5970615.68,614994.06,428355.98,0
277,148737.51,48265.31,0.0,873686.02,1022423.53,0
235,38527.48,8732.14,0.0,2608466.81,2646994.29,0
12,11514.38,2257.0,0.0,0.0,0.0,0
594,187924.78,246356.25,58431.47,502555.59,690480.38,0
287,1796406.6,1796406.6,0.0,0.0,0.0,1
560,143275.81,143275.81,0.0,6346481.09,6489756.9,1
355,10294.21,446.0,0.0,0.0,0.0,0
22,10307.54,55318.25,45010.71,0.0,0.0,0
132,285803.57,0.0,0.0,936215.82,1222019.39,0
347,371624.09,60150.0,0.0,458821.32,830445.41,0
20,3954.38,306052.0,302097.62,0.0,0.0,0
301,12680.35,0.0,0.0,0.0,0.0,0
707,226402.77,226402.77,0.0,0.0,0.0,1
208,580.07,50750.0,50169.93,0.0,0.0,0
155,12412.54,57271.96,44859.42,0.0,0.0,0
401,332985.87,56296.0,0.0,37393.79,223222.6,0
688,9266.6,0.0,0.0,0.0,0.0,0
397,852.23,0.0,0.0,0.0,0.0,0
254,541115.02,541115.02,0.0,0.0,0.0,1
303,786480.78,786480.78,0.0,1590386.44,2376867.23,1
235,15752.56,556944.58,541192.02,0.0,0.0,0
16,229446.55,31038.0,260484.55,496799.39,267352.84,0
252,1153.88,0.0,0.0,10916755.92,10917909.8,0
281,174066.78,0.0,0.0,276681.77,450748.56,0
329,36251.75,0.0,0.0,0.0,0.0,0
327,24125.51,0.0,0.0,0.0,0.0,0
281,5173.66,156114.0,150940.34,0.0,0.0,0
357,10112.96,194.0,0.0,0.0,0.0,0
455,338083.76,338083.76,0.0,788505.46,1126589.22,1
232,47214.75,90795.0,138009.75,0.0,0.0,0
349,14279.89,14279.89,0.0,983.0,0.0,1
18,153434.26,172.0,153606.26,1105354.43,787878.85,0
304,148514.52,229065.0,377579.52,0.0,0.0,0
525,20752.36,0.0,0.0,0.0,0.0,0
370,72941.5,0.0,0.0,810008.82,882950.32,0
20,3828.83,243555.72,239726.89,0.0,0.0,0
132,175172.48,0.0,0.0,1229881.5,1405053.98,0
355,65069.68,37493.0,0.0,643704.31,708773.99,0
258,2684142.41,2684142.41,0.0,0.0,0.0,1
400,41887.15,866.0,0.0,0.0,0.0,0
309,137016.33,0.0,0.0,338335.71,475352.04,0
303,5614246.07,5614246.07,0.0,0.0,5614246.07,1
136,33587.68,104622.22,71034.54,0.0,0.0,0
376,6167.85,60221.0,54053.15,0.0,0.0,0
304,7218.87,0.0,0.0,0.0,0.0,0
39,1555.53,0.0,0.0,0.0,0.0,0
227,45257.54,5032.0,0.0,0.0,0.0,0
41,15897.57,38430.0,22532.43,0.0,0.0,0
182,80412.29,1196933.19,1277345.48,812705.55,732293.26,0
184,24393.24,18917.0,0.0,0.0,0.0,0
353,31688.71,21479.0,0.0,0.0,0.0,0
20,10302.33,0.0,0.0,0.0,0.0,0
276,87714.69,5207885.88,5295600.57,3101803.17,3014088.48,0
163,97904.59,1249959.9,1347864.5,342468.99,244564.39,0
7,705156.96,0.0,0.0,1240790.91,1983599.05,0
346,152946.06,52119.0,205065.06,621342.4,468396.34,0
260,183940.07,4491294.46,4675234.53,541920.79,357980.71,0
550,136365.16,0.0,0.0,151784.81,288149.97,0
327,80748.48,0.0,0.0,1432691.03,1513439.51,0
260,4079.61,606470.0,602390.39,0.0,0.0,0
380,291103.35,0.0,0.0,2130427.12,2421530.48,0
161,491680.08,0.0,0.0,701192.27,1192872.35,0
41,218428.03,92094.0,0.0,0.0,218428.03,0
298,137475.46,1039.0,0.0,355484.07,492959.53,0
336,5903457.39,5903457.39,0.0,25879.97,5929337.36,1
355,21697.05,94362.0,72664.95,0.0,0.0,0
305,32217.5,100355.0,68137.5,0.0,0.0,0
513,217506.28,217506.28,0.0,0.0,0.0,1
283,101515.68,101515.68,0.0,0.0,0.0,1
561,2329379.8,2329379.8,0.0,0.0,0.0,1
210,2963.52,206836.27,203872.76,0.0,0.0,0
350,82835.71,70511.0,0.0,220508.7,303344.41,0
253,7072.24,0.0,0.0,0.0,0.0,0
163,10784.69,8066.0,0.0,0.0,0.0,0
10,1373879.05,33124.0,0.0,53734.75,1326933.95,0
356,33933.33,51594.0,85527.33,9996584.69,9962651.36,0
206,7092.02,1529.0,0.0,0.0,0.0,0
9,109919.43,23343.0,133262.43,11587.0,0.0,0
380,3328.96,4919.0,1590.04,0.0,0.0,0
58,561948.38,561948.38,0.0,0.0,0.0,1
122,1320.98,991.0,0.0,0.0,0.0,0
93,315654.19,315654.19,0.0,0.0,0.0,1
705,161597.71,2741955.42,2903553.13,642775.26,481177.55,0
43,350789.59,350789.59,0.0,8785008.75,9135798.34,1
354,382856.64,0.0,0.0,0.0,382856.64,0
19,2432.43,5907.0,3474.57,0.0,0.0,0
269,278619.91,278619.91,0.0,707791.17,986411.08,1
400,388947.35,132.0,389079.35,133246.19,0.0,0
185,16700.09,0.0,0.0,0.0,0.0,0
640,87698.36,87698.36,0.0,0.0,0.0,1
355,214394.67,10022.0,224416.67,1804.48,0.0,0
277,149656.36,149656.36,0.0,42797.0,192453.36,1
356,65332.34,31293.0,0.0,20590941.08,20656273.41,0
396,42822.65,35118.0,0.0,6003670.69,6046493.34,0
308,10216.73,23614.0,13397.27,0.0,0.0,0
361,1276300.86,1276300.86,0.0,0.0,1276300.86,1
162,25343.35,61870.0,36526.65,0.0,231498.34,0
203,199682.17,50435.0,0.0,0.0,199682.17,0
185,449002.86,0.0,0.0,2468755.76,2917758.62,0
544,842235.13,20762.0,0.0,0.0,842235.13,0
307,61060.29,1120028.21,1181088.51,580392.39,519332.1,0
692,5070.57,0.0,0.0,0.0,0.0,0
70,266766.78,266766.78,0.0,0.0,0.0,1
229,26680.0,0.0,0.0,36430.37,366587.65,0
179,12465.38,111256.0,98790.62,0.0,12465.38,0
354,161462.53,128618.0,0.0,106536.46,267998.99,0
157,12588.5,72455.61,59867.11,0.0,0.0,0
19,1309626.37,0.0,0.0,4668090.27,5924408.39,0
94,2169679.91,2169679.91,0.0,0.0,0.0,1
282,17.59,0.0,0.0,89044.05,89061.65,0
355,157019.4,110776.0,0.0,9487.2,166506.6,0
561,31945.44,31945.44,0.0,95415.09,127360.53,1
188,152850.26,0.0,0.0,1628756.13,1781606.4,0
160,48391.16,3010773.98,3059165.15,58662.72,10271.56,0
234,8128.41,101.0,0.0,0.0,0.0,0
305,1130.64,0.0,0.0,0.0,0.0,0
266,3486005.08,3486005.08,0.0,0.0,0.0,1
302,362420.78,495320.0,857740.78,1049864.52,687443.74,0
325,6979.89,0.0,0.0,0.0,0.0,0
403,949979.11,949979.11,0.0,0.0,0.0,1
356,368195.06,4407568.42,4775763.47,412702.34,44507.28,0
266,10000000.0,10000000.0,0.0,0.0,10000000.0,1
261,111307.25,1870370.37,1981677.62,2737846.4,2626539.14,0
646,6468916.64,6468916.64,0.0,35684.9,6504601.55,1
382,6085.3,6085.3,0.0,0.0,0.0,1
328,230754.4,50739.0,0.0,649079.35,879833.74,0
401,335256.34,2969926.69,3305183.03,1054113.36,718857.02,0
455,2108589.59,2108589.59,0.0,0.0,0.0,1
202,84933.24,0.0,0.0,287828.68,372761.92,0
11,269235.22,107972.0,377207.22,2767734.75,4000325.89,0
17,454977.08,20203561.46,20658538.54,642682.83,187705.75,0
167,44238.28,4856966.98,4901205.26,106988.34,62750.06,0
410,1232013.7,1232013.7,0.0,0.0,1232013.7,1
140,53782.87,53782.87,0.0,0.0,0.0,1
544,179997.78,179997.78,0.0,55751.58,235749.36,1
239,7544.14,99793.0,92248.86,0.0,0.0,0
396,3463.67,0.0,0.0,0.0,0.0,0
122,2658595.89,2658595.89,0.0,0.0,0.0,1
282,127003.24,160.0,127163.24,0.0,0.0,0
159,5129.24,30310.0,25180.76,0.0,0.0,0
397,155854.49,0.0,0.0,197504.05,353358.55,0
236,125980.64,32318.0,0.0,0.0,125980.64,0
235,210624.95,83872.0,294496.95,252496.74,41871.79,0
20,41997.6,67.0,0.0,102993.1,144990.7,0
688,676913.69,676913.69,0.0,0.0,0.0,1
185,448265.08,448265.08,0.0,5805622.24,6253887.32,1
416,10000000.0,10000000.0,0.0,2423749.18,12423749.18,1
20,255393.4,0.0,0.0,1251966.98,1507360.38,0
442,1487505.07,1487505.07,0.0,0.0,1487505.07,1
163,273949.91,0.0,0.0,3587856.64,3861806.55,0
404,131008.31,3433497.54,3564505.85,4136027.25,4005018.94,0
186,9699.79,0.0,0.0,0.0,0.0,0
346,20268.82,57809.9,37541.09,0.0,0.0,0
375,195701.77,159448.0,0.0,0.0,195701.77,0
21,234338.28,163502.06,0.0,629300.43,863638.71,0
373,20670.08,308.0,20978.08,10350580.41,10329910.32,0
350,1232.17,24804.0,23571.83,408956.6,410188.77,0
46,51201.03,0.0,0.0,595437.75,646638.78,0
379,7622.01,4829.0,0.0,448988.2,901763.84,0
393,86010.98,12525.2,0.0,0.0,0.0,0
232,7998.81,0.0,0.0,1866112.07,1874110.89,0
308,15217.89,0.0,0.0,0.0,0.0,0
161,89283.53,50053.0,0.0,409242.0,498525.52,0
182,81893.53,347.0,0.0,59140.49,141034.02,0
188,51646.9,30092.0,81738.9,186825.74,135178.84,0
162,7595.3,0.0,0.0,7762974.85,7770570.14,0
14,197626.17,0.0,0.0,10312435.58,11555615.78,0
38,790.3,289211.14,288420.84,0.0,0.0,0
19,118136.18,0.0,118136.18,316883.01,198746.83,0
307,188904.88,71221.0,0.0,457851.92,646756.8,0
370,8606.38,11636.0,3029.62,36000.98,44607.36,0
179,84186.52,4671.0,88857.52,6665515.05,6581328.54,0
22,17193.79,0.0,0.0,28246.93,45440.72,0
260,109065.95,1859.0,110924.95,1746600.09,1637534.14,0
235,658.49,1624.0,965.51,0.0,0.0,0
346,7766.23,11599.0,3832.77,0.0,0.0,0
58,1789155.73,1789155.73,0.0,0.0,0.0,1
399,1082200.06,1082200.06,0.0,0.0,0.0,1
393,9346.78,116487.0,107140.22,0.0,0.0,0
186,7543.93,50273.65,42729.72,0.0,0.0,0
399,1091260.9,1700.0,0.0,1475346.51,2566607.41,0
188,288989.1,3489500.34,3778489.43,404787.39,115798.29,0
376,98213.96,2981945.89,3080159.86,591600.13,493386.16,0
156,552086.28,0.0,0.0,4521744.73,5073831.01,0
161,3247.24,80347.0,77099.76,0.0,0.0,0
156,32784.12,168626.36,135842.24,0.0,0.0,0
346,159882.16,71914.0,231796.16,0.0,0.0,0
302,74735.65,22635578.09,22710313.74,2234314.87,2159579.22,0
162,149044.52,11421.0,0.0,703959.63,853004.15,0
160,309614.18,0.0,0.0,1073524.82,1383138.99,0
286,6648.26,51011.0,44362.74,0.0,0.0,0
132,279957.29,8398687.27,8678644.56,834038.06,554080.78,0
251,187646.87,0.0,0.0,718565.96,906212.83,0
213,73265.78,0.0,0.0,245389.42,318655.2,0
205,190416.37,28765.05,0.0,396439.36,586855.72,0
426,12898.3,362.0,0.0,0.0,0.0,0
563,25529.76,25529.76,0.0,9798.98,35328.74,1
651,65494.78,65494.78,0.0,422252.51,487747.29,1
274,4260.26,720.0,0.0,0.0,0.0,0
164,306488.69,0.0,0.0,1791027.1,2097515.79,0
215,915726.03,0.0,0.0,2895534.55,3811260.58,0
317,241337.83,241337.83,0.0,1170157.34,1411495.17,1
162,253279.28,36842.0,0.0,11036.39,264315.68,0
724,506923.53,506923.53,0.0,413370.56,920294.09,1
324,9377.4,0.0,0.0,0.0,0.0,0
322,261403.83,0.0,0.0,689428.04,950831.87,0
138,29910.7,221295.15,191384.45,0.0,0.0,0
259,513673.65,0.0,0.0,3126569.18,3640242.83,0
204,409945.55,11601.0,0.0,7779822.66,8189768.2,0
25,69667.1,0.0,0.0,79714.15,149381.25,0
378,131331.54,29856.0,0.0,176220.83,307552.37,0
177,63210.91,63210.91,0.0,0.0,0.0,1
256,56510.76,8769897.3,8826408.06,2159589.88,2103079.13,0
665,866712.19,866712.19,0.0,0.0,0.0,1
134,87731.66,2659717.33,2747448.98,312557.59,224825.93,0
399,18293.85,8457.38,0.0,0.0,0.0,0
134,12011.64,658707.24,646695.61,0.0,0.0,0
201,452564.12,9294.0,0.0,4854053.36,5306617.48,0
153,332028.38,43.0,332071.38,1462001.5,1129973.13,0
204,3199.48,62639.0,59439.52,0.0,0.0,0
638,1559540.62,1559540.62,0.0,0.0,0.0,1
284,741277.85,741277.85,0.0,563297.96,1126479.01,1
158,1894.99,29469.0,27574.01,0.0,0.0,0
355,7603.02,18.0,0.0,0.0,0.0,0
398,166282.91,49519.0,215801.91,94595.53,0.0,0
189,218955.15,15352.0,0.0,182310.4,401265.55,0
376,311611.58,7763510.95,8075122.54,708863.36,397251.78,0
18,361067.72,31473.0,392540.72,0.0,0.0,0
44,16606.09,8906707.16,8923313.25,402555.07,385948.99,0
136,11064.34,50780.0,39715.66,0.0,0.0,0
34,7311.93,0.0,0.0,0.0,0.0,0
134,162648.56,647693.79,485045.23,0.0,162648.56,0
371,19365.62,486.0,0.0,0.0,19365.62,0
206,5228.63,0.0,0.0,0.0,0.0,0
21,260235.27,7287250.39,7547485.66,2359208.2,2098972.93,0
346,47102.15,0.0,0.0,231607.99,278710.14,0
228,45227.36,75864.43,30637.07,0.0,0.0,0
206,149610.49,45729.0,0.0,25008622.09,25158232.57,0
262,7716.14,62202.0,54485.86,0.0,0.0,0
138,303432.45,303432.45,0.0,0.0,0.0,1
250,78766.83,138.0,0.0,836658.05,915424.88,0
21,240920.88,1880790.82,2121711.7,7127145.72,6886224.84,0
180,5073.29,133.0,0.0,0.0,0.0,0
192,516459.01,153435.6,0.0,1059205.64,1575664.65,0
303,223707.38,19755599.81,19979307.19,436428.73,212721.36,0
8,1190359.18,317302.6,0.0,86804.7,1728663.24,0
258,13195.74,0.0,0.0,0.0,0.0,0
691,251416.39,1543800.55,1795216.94,432026.04,180609.64,0
39,455472.38,39965.0,0.0,30712.07,486184.45,0
33,683986.97,0.0,0.0,1689583.51,2469746.13,0
307,14356.34,14415.0,58.66,0.0,0.0,0
255,38223.11,38223.11,0.0,115485.32,153708.43,1
17,34679.92,307845.4,273165.48,0.0,0.0,0
369,89596.79,89596.79,0.0,0.0,89596.79,1
35,38876.18,0.0,0.0,4204781.3,4243657.48,0
217,2565.33,119.0,0.0,66200.03,68765.36,0
130,604516.3,113613.0,0.0,983658.49,1588174.78,0
333,15610.92,2286.0,0.0,0.0,0.0,0
665,454483.23,454483.23,0.0,0.0,0.0,1
95,55832.51,12330.0,68162.51,0.0,0.0,0
185,327881.86,0.0,0.0,367530.84,799519.25,0
236,277.11,5503.0,5225.89,0.0,0.0,0
333,259578.07,1078358.18,1337936.26,3108891.79,2849313.72,0
398,9016.37,0.0,0.0,0.0,0.0,0
18,98229.27,11442.0,0.0,30058.0,0.0,0
259,7777.9,51320.7,43542.81,0.0,0.0,0
396,11676.25,0.0,0.0,0.0,0.0,0
13,484969.19,0.0,0.0,5685645.16,6170614.36,0
374,34178.21,0.0,0.0,0.0,0.0,0
33,11233.4,36253.0,25019.6,0.0,0.0,0
347,248889.05,725.0,0.0,5695956.16,5944845.21,0
35,17571.32,0.0,0.0,0.0,0.0,0
21,60291.33,14157510.92,14217802.25,580542.52,942774.55,0
207,26133.18,12834.0,0.0,0.0,0.0,0
228,10000000.0,10497526.17,497526.17,0.0,0.0,1
188,7692.17,75890.67,68198.51,0.0,0.0,0
16,67928.74,12918954.82,12986883.56,844852.99,158511.29,0
379,86921.12,2518.0,89439.12,441801.54,354880.42,0
330,12738.97,137053.9,124314.93,0.0,0.0,0
236,47219.07,16109.0,0.0,322146.73,11365.95,0
41,82806.2,82806.2,0.0,0.0,0.0,1
257,91106.61,24894.0,116000.61,1886178.13,1795071.51,0
11,336936.05,475706.3,812642.35,8262025.93,7925089.88,0
393,183935.45,272668.0,88732.55,558178.16,742113.61,0
14,4619.42,211322.48,206703.06,0.0,0.0,0
164,7585.01,0.0,0.0,0.0,0.0,0
38,104238.36,41122.0,145360.36,583832.49,479594.13,0
236,31998.64,21432819.54,21464818.18,527031.1,495032.46,0
240,16139.23,0.0,0.0,0.0,0.0,0
492,56825.01,169276.0,112450.99,0.0,0.0,0
38,545267.92,5548.0,0.0,245428.37,790696.3,0
22,29547.86,610972.96,640520.82,9425381.59,9974675.2,0
211,62699.99,208.0,62907.99,141102.36,171891.06,0
260,441997.45,9369577.62,9811575.07,588528.0,146530.55,0
39,3074.52,185624.45,182549.93,0.0,0.0,0
524,356224.26,356224.26,0.0,0.0,0.0,1
283,385515.98,2221108.11,2606624.1,432394.45,46878.46,0
212,50026.21,279240.0,229213.79,8970747.77,9020773.97,0
398,14010.88,82314.66,68303.77,0.0,0.0,0
228,3756.73,3392085.46,3395842.19,8233130.84,8229374.12,0
179,1109034.9,6075.0,0.0,216615.21,1325650.12,0
399,95252.89,0.0,0.0,278468.49,373721.39,0
387,9110884.44,9110884.44,0.0,0.0,0.0,1
300,74188.39,0.0,0.0,3446751.55,3520939.94,0
